dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_HydraulicSys_fault_score,lgo,base,21,30,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(EPS1_q75)))), id(idF(idF(idF(FS1_std)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, one)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",43,9,301,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,31,"div(sqrt(sub(sqrt(sub(sub(mul(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), one), id(idF(idF(idF(FS1_std))))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, one)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",46,10,316,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,32,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(idF(FS1_std))))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",42,10,310,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,33,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(idF(EPS1_q75))))), 1.673399745583419))",43,9,315,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,34,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(FS1_std)))), id(idF(idF(EPS1_q75))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",42,9,310,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,35,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(idF(FS1_std))))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",44,10,320,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,36,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",40,9,300,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,37,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(FS1_std)))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",41,9,305,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,38,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(EPS1_q75))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",39,9,295,0,0,0,0,0,0
UCI_HydraulicSys_fault_score,lgo,base,21,39,"div(sqrt(sub(sqrt(sub(sub(mul(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), one), id(idF(FS1_std))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",42,10,310,0,0,0,0,0,0
