dataset,method,experiment,rank,expr,complexity,cv_metric,seed
UCI_HydraulicSys_fault_score,lgo,base,32,"div(sqrt(sub(sqrt(sub(sub(mul(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), one), id(idF(idF(idF(FS1_std))))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, one)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",23.5,0.0064749493952436,21
UCI_HydraulicSys_fault_score,lgo,base,33,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(idF(FS1_std))))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,34,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(idF(EPS1_q75))))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,35,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(FS1_std)))), id(idF(idF(EPS1_q75))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,36,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(idF(FS1_std))))), id(idF(idF(idF(EPS1_q75)))))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,37,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,38,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(idF(FS1_std)))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,39,"div(sqrt(sub(sqrt(sub(sub(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), id(idF(FS1_std))), id(EPS1_q75))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",22.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,40,"div(sqrt(sub(sqrt(sub(sub(mul(sqrt(sub(div(one, 1.141320488703986), id(SE_mean))), one), id(idF(FS1_std))), id(idF(EPS1_q75)))), id(SE_mean))), add(sqrt(add(add(sqrt(sqrt(sub(id(FS2_mean), mul(-1.182053961996959, 1.141320488703986)))), id(PS3_kurt)), div(0.377952822588845, id(EPS1_q75)))), 1.673399745583419))",23.5,0.0065344852509372,21
UCI_HydraulicSys_fault_score,lgo,base,41,"add(log(log(0.236941496232488)), sqrt(pow(pow(div(pow(div(id(idF(PS1_std)), div(zero, 0.5577509758402248)), log(pow(0.8384194837392814, pow(0.8384194837392814, log(one))))), div(zero, one)), log(pow(0.8384194837392814, pow(0.8384194837392814, 1.2486690262670888)))), pow(sqrt(div(div(div(id(PS1_std), div(zero, 0.5577509758402248)), mul(div(0.8384194837392814, zero), pow(0.8384194837392814, mul(one, one)))), 0.3993626167541486)), log(pow(0.8384194837392814, pow(0.8384194837392814, pow(0.8384194837392814, 1.2486690262670888))))))))",52.5,0.0208388592241912,3
