dataset,method,experiment,seed,expr_id,expression,complexity,depth,expr_length,num_gates,num_AND,num_OR,num_soft,num_pair,num_gate_expr
UCI_CTG_NSPbin,lgo,base,55,75,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(add(zero, zero), zero))))))))",18,9,97,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,76,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, log(one)))))))))",17,9,90,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,77,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(sub(one, zero), zero)), pow(id(NSP), add(zero, zero)))))))))",19,10,103,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,78,"sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(one, zero)), pow(id(NSP), add(zero, zero))))))))))",18,10,98,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,55,79,"sqrt(sqrt(sqrt(sqrt(sqrt(div(sqrt(sub(pow(id(NSP), add(zero, zero)), zero)), pow(id(NSP), add(zero, zero))))))))",21,10,112,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,80,"sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))",8,4,39,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,81,"sqrt(div(sqrt(id(idF(idF(idF(NSP))))), sqrt(id(idF(NSP)))))",12,7,59,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,82,"sqrt(div(sqrt(id(NSP)), sqrt(id(idF(NSP)))))",9,5,44,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,83,"sqrt(div(sqrt(id(idF(NSP))), sqrt(id(idF(NSP)))))",10,5,49,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,84,"sqrt(div(sqrt(id(idF(NSP))), add(log(one), sqrt(id(idF(idF(NSP)))))))",14,7,69,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,85,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(NSP))))",12,6,59,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,86,"sqrt(div(add(log(one), sqrt(id(idF(idF(NSP))))), sqrt(id(idF(idF(idF(NSP)))))))",16,7,79,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,87,"sqrt(div(add(log(one), sqrt(id(NSP))), sqrt(id(NSP))))",11,5,54,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,88,"sqrt(div(add(log(one), sqrt(id(idF(idF(idF(NSP)))))), sqrt(id(idF(NSP)))))",15,8,74,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,8,89,"sqrt(div(add(log(one), sqrt(id(idF(NSP)))), sqrt(id(idF(idF(idF(NSP)))))))",15,7,74,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,90,"sqrt(div(sqrt(id(NSP)), sqrt(id(NSP))))",8,4,39,0,0,0,0,0,0
UCI_CTG_NSPbin,lgo,base,89,91,"sqrt(div(sqrt(id(idF(idF(idF(NSP))))), sqrt(id(idF(NSP)))))",12,7,59,0,0,0,0,0,0
